Fiscal Year,Professor Name,Department,Project Name,Project Duration,Project Cost
108,呂世源,國立清華大學化學工程學系（所）,發展用於質子交換膜與陰離子交換膜電解水之高效穩定以金屬有機架構材料為基礎的產氫產氧電觸媒,2019/08/01~2022/07/31,"6,953,000元"
108,呂平江,國立清華大學生物資訊與結構生物研究所,Bio-App生物科技產學研聯盟(1/3),2019/02/01~2020/01/31,"2,400,000元"
108,呂玫鍰,國立清華大學人類學研究所,媽祖信仰的社會想像：神明意象與宗教物品的研究,2019/08/01~2022/01/31,"1,484,000元"
108,呂仁碩,國立清華大學電機工程學系（所）,子計畫四：融合數位與類比之仿神經智慧晶片架構(2/2),2019/05/01~2020/07/31,"4,232,000元"
108,周卓煇,國立清華大學材料科學工程學系（所）,以廢棄面板回收稀有貴重金屬與再利用(2/2),2019/12/01~2020/11/30,"2,500,000元"
108,周卓煇,國立清華大學材料科學工程學系（所）,前瞻無藍害有機半導體光電產業(製造)(2/3),2019/01/01~2019/12/31,"1,700,000元"
108,周卓煇,國立清華大學材料科學工程學系（所）,新穎TADF材料與元件結構強化OLED元件表現,2019/01/01~2021/12/31,"1,450,000元"
108,周佳駿,國立清華大學化學系（所）,移動邊界截斷格點法對於相空間分佈函數時間演化之應用(1/2),2019/08/01~2020/07/31,"722,000元"
108,周百祥,國立清華大學資訊工程學系（所）,物聯網系統設計與測試自動化工具,2019/08/01~2020/08/31,"1,020,000元"
108,周定一,國立清華大學物理學系（所）,太陽內部研究與台灣全自動望遠鏡觀測網,2019/08/01~2021/07/31,"1,945,000元"
108,周鶴修,國立清華大學化學工程學系（所）,設計與合成仿皮膚之高分子材料於可伸縮感測元件暨電子皮膚元件整合之應用(2/5),2019/02/01~2020/01/31,"7,831,000元"
108,周志遠,國立清華大學資訊工程學系（所）,支援動態擴展之分散式深度學習模型訓練的方法實作與系統優化,2019/08/01~2022/07/31,"3,005,750元"
108,周志遠,國立清華大學資訊工程學系（所）,雲運算技術與服務產學聯盟(1/3),2019/02/01~2020/01/31,"2,448,000元"
108,唐述中,國立清華大學物理學系（所）,"繼續探索,研究,與與開發二維新穎材料",2019/08/01~2023/07/31,"9,560,000元"
108,嚴大任,國立清華大學材料科學工程學系（所）,以電漿子奈米複合材料實現低成本、高效率、潔淨之光致析氫綠能反應,2019/10/01~2021/03/31,"5,230,000元"
108,嚴秀茹,國立清華大學服務科學研究所,正念消費力:正念對降低消費決策偏誤與鼓勵慈善行為的效用探討,2019/08/01~2022/07/31,"2,482,000元"
108,大江昌人,國立清華大學光電工程研究所,對環境與人體友善的奈米光子學-以探索纖維素為例(1/2),2019/11/01~2020/10/31,"2,215,000元"
108,大江昌人,國立清華大學光電工程研究所,控制分子排列之新機制研究:製備大尺寸、溶液製程之單晶或有序有機分子薄膜的創新製程與光電應用,2019/08/01~2022/01/31,"2,553,000元"
108,姚遠,國立清華大學化學工程學系（所）,利用模型遷移與整合進行化工製程之小數據建模,2019/08/01~2022/10/31,"3,213,000元"
108,孔慶昌,國立清華大學光電工程研究所,前瞻半導體奈米級缺陷檢測(1/2),2019/08/01~2021/01/31,"8,500,000元"
108,孔淑萱,國立清華大學特殊教育學系,資料本位進步監控之實踐：以建置國小補救教學學生國語文成效基準為例,2019/08/01~2021/01/31,"622,000元"
108,季昀,國立清華大學能源與環境研究中心,有機發光二極體的高效發光材料(3/4),2019/08/01~2020/12/31,"2,000,000元"
108,孫民,國立清華大學電機工程學系（所）,規模化訓練基於深度學習之智慧代理人/機器人(2/4),2019/01/01~2019/12/31,"12,580,000元"
108,孫玉珠,國立清華大學生物資訊與結構生物研究所,磷酸轉運膜蛋白的分子結構、生物物理功能及以結構為基礎的藥物設計之研究(2/5),2019/08/01~2020/10/31,"5,000,000元"
108,宋震國,國立清華大學動力機械工程學系,全國產化並聯機構工具機研發(1/2),2019/06/01~2020/08/31,"4,978,000元"
108,宋震國,國立清華大學動力機械工程學系,智慧積層製造(3D列印)跨領域研究專案計畫,2019/05/01~2020/04/30,"3,150,000元"
108,宋震國,國立清華大學動力機械工程學系,機器學習框架輔助液靜壓複合式節流器設計,2019/08/01~2020/07/31,"1,438,000元"
108,宋瓊珠,國立清華大學數學系（所）,瑞奇流相似解上的幾何分析,2019/08/01~2021/10/31,"3,556,000元"
108,宋信文,國立清華大學化學工程學系（所）,自我乳化脂質油珠奈米載體用於口服難吸收藥物經淋巴系統以標的胰臟相關疾病(2/3),2019/08/01~2020/10/31,"6,000,000元"
108,宋信文,國立清華大學化學工程學系（所）,開發一低細胞貼附且於移除時可溶式之傷口敷料以減緩繼發性創傷(1/2),2019/11/01~2020/10/31,"1,175,000元"
108,巫勇賢,國立清華大學工程與系統科學系,以氧化鋯鉿鐵電層開發相容於VLSI製程之綠能記憶體,2019/08/01~2022/10/31,"4,950,000元"
108,巫勇賢,國立清華大學工程與系統科學系,以電漿處理提升HfO2為基礎鐵電記憶體之可靠度與抗輻射性,2019/01/01~2019/12/31,"1,100,000元"
108,廖崇碩,國立清華大學工業工程與工程管理學系（所）,應用於先進製程之大數據智慧分析與決策系統(1/4),2019/01/01~2019/12/31,"5,950,000元"
108,廖肇寧,國立清華大學經濟學系（所）,一個納入借用設計來解決全球暖化的排放權交易制度,2019/08/01~2020/07/31,"508,000元"
108,廖建能,國立清華大學材料科學工程學系（所）,低功率熱電發電元件厚膜印刷製程技術開發,2019/08/01~2022/07/31,"4,804,000元"
108,張月琴,國立清華大學語言學研究所,台灣國語ㄖ和ㄦ的構音研究,2019/08/01~2021/12/31,"988,000元"
108,張鈞惠,國立清華大學系統神經科學研究所,杏仁核投射至紋狀體核床核神經迴路對於憂鬱症多巴胺系統失調的研究(1/3),2019/08/01~2020/09/30,"1,750,000元"
108,張元杰,國立清華大學科技管理研究所,金融科技與創新：服務生態系統、產業價值鏈、商業模式的觀點,2019/08/01~2022/07/31,"3,124,000元"
108,張婉菁,國立清華大學教育心理與諮商學系,工作時你在想什麼？專注和神遊對績效和快樂的影響,2019/08/01~2021/01/31,"400,000元"
108,張瑋琦,國立清華大學環境與文化資源學系,「台灣原住民的社區營造：重返自主的路上」專書寫作計畫,2019/08/01~2021/07/31,"484,000元"
108,張鑑中,國立清華大學分子與細胞生物研究所,非典型主要組織相容抗原-F在腫瘤免疫逃避與轉移扮演的角色(II),2019/08/01~2020/10/31,"1,260,000元"
108,張兗君,國立清華大學系統神經科學研究所,大腦皮質與基底核神經迴路運轉之機制探討及可能之治療應用,2019/06/01~2021/06/30,"15,000,000元"
108,張存續,國立清華大學物理學系（所）,快速與均勻之微波材料反應(2/3),2019/11/01~2020/10/31,"1,951,000元"
108,張存續,國立清華大學物理學系（所）,物理研究推動中心－圖書服務計畫,2019/12/01~2021/06/30,"23,250,000元"
108,張存續,國立清華大學物理學系（所）,物理研究推動中心業務計畫,2019/11/01~2021/04/30,"9,098,000元"
108,張博堯,國立清華大學物理學系（所）,非平衡態之拓樸性質，量子糾纏，與量子混沌之研究(1/5),2019/03/01~2020/04/10,"4,500,000元"
108,張瑞芬,國立清華大學工業工程與工程管理學系（所）,具深度學習能力之多元商標相似性混淆判定方法與系統,2019/08/01~2022/07/31,"2,658,000元"
108,張瑞芬,國立清華大學工業工程與工程管理學系（所）,大量客製化高階變壓器製造之智能化工程文件解析,2019/11/01~2020/10/31,"790,000元"
108,張孟凡,國立清華大學電機工程學系（所）,低功耗智慧型記憶體電路之探索(1/2),2019/01/01~2020/06/30,"1,500,000元"
108,張正尚,國立清華大學通訊工程研究所,"屬性網路之中心度分析,社群偵測,網路嵌入及其應用",2019/08/01~2022/07/31,"3,417,000元"
108,張祥光,國立清華大學天文學研究所,康普頓成像光譜儀高空氣球飛行試驗及相關模擬研究,2019/08/01~2021/01/31,"1,104,000元"
108,張守一,國立清華大學材料科學工程學系（所）,二元低熵至六元高熵介金屬化合物微奈米尺度機械行為與變形機制之研究,2019/08/01~2022/07/31,"5,750,000元"
108,張禎元,國立清華大學動力機械工程學系,子計畫一：靈巧具感知擬人雙手智慧機器人機電整合系統開發(2/2),2019/05/01~2020/04/30,"8,179,000元"
108,張俊盛,國立清華大學資訊工程學系（所）,運用資料科學與深度學習之語言學、語言工程、語言教學之整合研究(3/4),2019/01/01~2019/12/31,"4,900,000元"
108,張淑英,國立清華大學外國語文學系（所）,殖民、族群與語言：西班牙漢文辭典與文化翻譯,2019/08/01~2020/07/31,"549,000元"
108,張廖貴術,國立清華大學工程與系統科學系,半導體元件輻射效應與抗輻射製程研究,2019/01/01~2019/12/31,"930,000元"
108,張廖貴術,國立清華大學工程與系統科學系,鰭式與閘環繞電晶體高介電層閘堆疊及矽鍺通道之製程研究,2019/08/01~2022/10/31,"5,697,000元"
108,張壯榮,國立清華大學生物科技研究所,胞器動態於粒線體傳承與功能調控之機制探究,2019/08/01~2020/07/31,"1,359,000元"
108,張淵智,國立清華大學電機工程學系（所）,應用智慧型控制之直流微電網系統開發,2019/08/01~2022/07/31,"4,007,000元"
108,張建文,國立清華大學生醫工程與環境科學系,開發磁性奈米複合體作為幹細胞分化分析與純化應用,2019/08/01~2020/12/31,"1,860,000元"
108,彭之皓,國立清華大學化學系（所）,以聚乙烯醇為基礎的高分子工程研究：從機制探討到功能性高分子的開發,2019/08/01~2021/07/31,"6,400,000元"
108,彭煥勝,國立清華大學教育與學習科技學系,新竹師範校史研究:以師範學院與教育大學為中心(1987-2016),2019/08/01~2021/11/30,"1,367,000元"
108,彭心儀,國立清華大學科技法律研究所,物聯網及網路型社會時代：臺灣面臨的重大產業、行為與法律議題(3/3),2019/08/01~2021/01/31,"3,200,000元"
108,彭旭霞,國立清華大學生醫工程與環境科學系,擴散峰值影像灰質組織特徵之探討,2019/08/01~2020/07/31,"3,702,000元"
108,後藤友嗣,國立清華大學天文學研究所,結合AKARI紅外線太空望遠鏡與Subaru'sHyperSuprime-Cam揭露宇宙黑洞吸積歷史,2019/08/01~2023/07/31,"5,921,000元"
108,徐茉莉,國立清華大學服務科學研究所,由隨機行為實驗提取更多知識,2019/08/01~2022/07/31,"4,290,000元"
108,徐永珍,國立清華大學電子工程研究所,高速高響應度基極浮接光電晶體之研究,2019/08/01~2020/07/31,"931,000元"
108,徐南蓉,國立清華大學統計學研究所,矩陣型態資料之自迴歸時序模式及其在空間格點資料的應用,2019/08/01~2021/07/31,"3,852,000元"
108,徐文光,國立清華大學材料科學工程學系（所）,導電高分子二極體研究與製備,2019/08/01~2020/07/31,"1,215,000元"
108,徐斌睿,國立清華大學物理學系（所）,拓樸量子位元探測和操控:Majorana零模態(1/5),2019/02/01~2020/04/30,"10,914,000元"
108,戴明鳳,國立清華大學物理學系（所）,仿生科學自造學習之探究互動實驗電子書研發,2019/08/01~2020/07/31,"500,000元"
108,戴明鳳,國立清華大學物理學系（所）,女力時代！STEM翻轉妳的未來,2019/08/01~2020/10/31,"1,170,000元"
108,戴東源,國立清華大學哲學研究所,工程與科技倫理：科技與社會(STS)的取徑,2019/08/01~2021/07/31,0元
108,戴念華,國立清華大學材料科學工程學系（所）,奈米碳材料應用於二氧化碳及過氧化氫之感測,2019/08/01~2021/07/31,"3,267,000元"
108,戴念華,國立清華大學材料科學工程學系（所）,奈米金顆粒/奈米碳基複合電極及LOC裝置用於唾液葡萄糖監測系統之開發(1/2),2019/11/01~2020/12/31,"1,362,000元"
108,方怡潔,國立清華大學人類學研究所,學用落差：青年、學校與晚近資本主義的關係及未來的人類學,2019/08/01~2021/07/31,"1,775,000元"
108,方維倫,國立清華大學動力機械工程學系,總計畫暨子計畫一：微機電環境感測元件開發與整合應用(2/2),2019/05/01~2020/04/30,"5,549,000元"
108,曾鈺婷,國立清華大學運動科學系,發展協調障礙兒童上下肢本體感覺與動觸覺特徵－橫向與縱向研究,2019/08/01~2021/07/31,"1,821,000元"
108,曾繁根,國立清華大學,重點產業高階人才培訓與就業計畫,2019/01/01~2020/03/31,"49,175,000元"
108,曾繁根,國立清華大學工程與系統科學系,使用微透析高密度細胞陣列晶片以及智能細胞影像系統應用於循環腫瘤細胞之診斷選擇與擴增,2019/08/01~2021/10/31,"29,982,000元"
108,曾正宜,國立清華大學學習科學與科技研究所,求不知教學模式在師資培育課程與高中教學的發展與運用,2019/08/01~2023/03/30,"2,592,000元"
108,曾祺峰,國立清華大學計量財務金融學系,指數與公司別之跳躍與變異風險溢酬,2019/08/01~2020/07/31,"564,000元"
108,曾建維,國立清華大學教學發展中心,基於ARCS動機模式發展擴增實境模組：探究磨課師線上實作之學習成效,2019/08/01~2020/07/31,"503,000元"
108,朱一民,國立清華大學化學工程學系（所）,混合式溫度敏感型水膠之性質探討及其臨床應用(2/3),2019/08/01~2020/07/31,"1,200,000元"
108,朱思穎,國立清華大學特殊教育學系,家長參與跨專業合作模式提升幼小銜接之早期療育品質行動研究,2019/08/01~2020/07/31,"638,000元"
108,朱筱蕾,國立清華大學經濟學系（所）,流動性合併和流動性保險,2019/08/01~2020/10/31,"581,000元"
108,朱創新,國立清華大學物理學系（所）,國家理論科學研究中心運作計畫-物理領域(5/6),2019/01/01~2020/03/31,"40,000,000元"
108,朱宏國,國立清華大學資訊工程學系（所）,SmartPano:智慧全景影片編輯暨合成技術與創新應用(3/3),2019/06/01~2020/05/31,"5,680,000元"
108,朱家齊,國立清華大學電機工程學系（所）,新型單相微電網併網技術開發,2019/08/01~2020/10/31,"1,126,000元"
